trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,lat,long,city_pop,job,unix_time,merch_lat,merch_long,is_fraud
2019-01-08 23:54:21,342035762534413,fraud_Jewess LLC,shopping_pos,1030.43,F,Manquin,VA,37.7184,-77.186,976,"Engineer, automotive",1326066861,37.047639,-77.100192,1
2019-01-08 23:58:14,4806443445305,"fraud_Altenwerth, Cartwright and Koss",shopping_net,937.47,M,Ironton,OH,38.5294,-82.6654,21635,Geochemist,1326067094,38.430689,-82.344224,1
2019-01-09 00:22:36,4806443445305,"fraud_Jones, Sawayn and Romaguera",misc_net,623.43,M,Ironton,OH,38.5294,-82.6654,21635,Geochemist,1326068556,39.18755,-82.342372,1
2019-01-09 00:32:56,4859525594182537,fraud_Hackett-Lueilwitz,grocery_pos,346.69,F,Downsville,NY,42.0716,-75.0152,1228,"Psychotherapist, child",1326069176,41.300248,-74.022048,1
2019-01-09 01:10:10,370877495212014,"fraud_Rippin, Kub and Mann",misc_net,6.19,F,North Wilkesboro,NC,36.2017,-81.1286,21134,Dispensing optician,1326071410,36.867485,-81.867987,0
2019-01-09 01:26:27,6526955903501879,fraud_Koepp-Witting,grocery_pos,337.06,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326072387,26.137097,-82.46351899999999,1
2019-01-09 01:59:26,3513618443244549,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,18.86,F,Fulton,SD,43.7588,-97.8712,355,Financial adviser,1326074366,42.903425,-97.212673,1
2019-01-09 02:04:37,4859525594182537,fraud_Boyer PLC,shopping_net,847.72,F,Downsville,NY,42.0716,-75.0152,1228,"Psychotherapist, child",1326074677,42.006549,-74.340631,1
2019-01-09 02:20:12,4806443445305,fraud_Kerluke PLC,misc_net,897.67,M,Ironton,OH,38.5294,-82.6654,21635,Geochemist,1326075612,38.842504,-82.041428,1
2019-01-09 02:52:29,6526955903501879,fraud_Miller-Hauck,grocery_pos,305.6,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326077549,25.679503,-81.025904,1
2019-01-09 02:58:18,3565996340207976,"fraud_Casper, Hand and Zulauf",grocery_pos,49.95,M,El Paso,TX,31.8092,-106.4247,749635,Market researcher,1326077898,31.333263,-106.799142,0
2019-01-09 03:26:07,6526955903501879,fraud_Koepp-Parker,grocery_pos,301.33,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326079567,26.781286,-81.183791,1
2019-01-09 04:39:14,4859525594182537,fraud_McGlynn-Heathcote,misc_net,701.88,F,Downsville,NY,42.0716,-75.0152,1228,"Psychotherapist, child",1326083954,41.456892,-75.169086,1
2019-01-09 08:33:24,4169388510116,"fraud_Casper, Hand and Zulauf",grocery_pos,169.56,F,Port Gibson,NY,43.033,-77.1575,207,Database administrator,1326098004,42.054516,-76.299308,0
2019-01-09 10:38:49,6526955903501879,"fraud_Mosciski, Gislason and Mertz",grocery_pos,303.14,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326105529,25.733667,-80.851187,1
2019-01-09 12:19:17,4430881574719618,fraud_Breitenberg-Hermiston,kids_pets,55.39,F,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1326111557,39.09394,-107.643167,0
2019-01-09 15:04:56,4806443445305,fraud_Miller-Harris,misc_net,749.94,M,Ironton,OH,38.5294,-82.6654,21635,Geochemist,1326121496,37.983548,-82.934619,1
2019-01-09 15:21:30,3513618443244549,fraud_Kozey-Boehm,shopping_net,1006.34,F,Fulton,SD,43.7588,-97.8712,355,Financial adviser,1326122490,44.40235,-97.844503,1
2019-01-09 17:38:58,4926376199189801,"fraud_Conroy, Balistreri and Gorczany",health_fitness,73.73,F,Cherokee Village,AR,36.3011,-91.5281,4726,Pharmacologist,1326130738,36.50959,-92.169272,0
2019-01-09 22:00:53,342035762534413,fraud_Lynch Ltd,shopping_pos,1104.38,F,Manquin,VA,37.7184,-77.186,976,"Engineer, automotive",1326146453,38.474297,-77.332194,1
2019-01-09 22:02:26,6526955903501879,fraud_Heathcote LLC,shopping_net,1044.81,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326146546,27.141015000000003,-81.073981,1
2019-01-09 22:02:48,342035762534413,"fraud_Little, Gutmann and Lynch",shopping_net,937.57,F,Manquin,VA,37.7184,-77.186,976,"Engineer, automotive",1326146568,38.193305,-77.665911,1
2019-01-09 22:23:26,342035762534413,"fraud_Reichert, Shanahan and Hayes",shopping_net,918.69,F,Manquin,VA,37.7184,-77.186,976,"Engineer, automotive",1326147806,38.664701,-77.143946,1
2019-01-09 22:23:50,342035762534413,fraud_Treutel-King,travel,10.53,F,Manquin,VA,37.7184,-77.186,976,"Engineer, automotive",1326147830,37.988194,-77.332289,1
2019-01-09 22:24:49,6526955903501879,"fraud_Moore, Dibbert and Koepp",misc_net,835.36,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326147889,26.855446,-82.54817800000001,1
2019-01-09 22:35:53,4859525594182537,fraud_Powlowski-Weimann,food_dining,95.94,F,Downsville,NY,42.0716,-75.0152,1228,"Psychotherapist, child",1326148553,41.834424,-75.35199899999999,1
2019-01-09 22:58:24,4806443445305,fraud_Boyer-Haley,travel,9.91,M,Ironton,OH,38.5294,-82.6654,21635,Geochemist,1326149904,39.080891,-83.365176,1
2019-01-09 23:04:06,342035762534413,fraud_Pfeffer and Sons,shopping_pos,1148.15,F,Manquin,VA,37.7184,-77.186,976,"Engineer, automotive",1326150246,38.167926,-76.304748,1
2019-01-09 23:10:07,6526955903501879,fraud_Pfeffer and Sons,shopping_pos,945.56,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326150607,26.393314,-81.335932,1
2019-01-09 23:48:27,4859525594182537,"fraud_Yost, Schamberger and Windler",kids_pets,18.24,F,Downsville,NY,42.0716,-75.0152,1228,"Psychotherapist, child",1326152907,42.98702,-75.53230400000001,1
2019-01-10 00:43:13,6526955903501879,fraud_Murray-Smitham,grocery_pos,325.38,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326156193,26.051604,-81.18227399999999,1
2019-01-10 02:55:38,6526955903501879,"fraud_Connelly, Reichert and Fritsch",gas_transport,8.45,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326164138,25.568094,-80.79047,1
2019-01-10 03:39:22,3513618443244549,"fraud_Mosciski, Gislason and Mertz",grocery_pos,311.47,F,Fulton,SD,43.7588,-97.8712,355,Financial adviser,1326166762,43.641251,-97.794037,1
2019-01-10 12:54:31,4302480582202074,fraud_Bogisich-Weimann,kids_pets,76.96,M,Muskegon,MI,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1326200071,43.792593,-86.231411,0
2019-01-10 20:50:53,377834944388609,fraud_Erdman-Ebert,personal_care,2.13,M,Pea Ridge,AR,36.4539,-94.118,6434,Product designer,1326228653,35.793615,-93.765327,0
2019-01-10 21:27:51,30404291151692,fraud_Monahan-Morar,personal_care,50.95,F,North Tonawanda,NY,43.0498,-78.851,45100,Ambulance person,1326230871,44.027515,-78.915973,0
2019-01-10 22:14:49,6526955903501879,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1161.58,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326233689,25.919818,-82.500661,1
2019-01-10 22:41:19,6526955903501879,fraud_Bogisich-Homenick,misc_net,685.63,F,Naples,FL,26.3304,-81.5871,276002,Medical technical officer,1326235279,26.684146,-80.7145,1
2019-01-10 23:37:16,3513618443244549,"fraud_Mosciski, Gislason and Mertz",grocery_pos,344.01,F,Fulton,SD,43.7588,-97.8712,355,Financial adviser,1326238636,42.962551,-98.698146,1
2019-01-11 00:20:01,4561546772499,fraud_Spinka Inc,grocery_net,49.41,M,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1326241201,35.298326,-105.541452,0
2019-01-11 00:31:09,4587577161160601,fraud_Corwin-Gorczany,misc_net,831.16,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326241869,43.120648,-69.64181500000001,1
2019-01-11 00:57:05,2348245054386329,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,299.98,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326243425,41.339602,-79.518084,1
2019-01-11 01:04:52,4587577161160601,fraud_Goodwin-Nitzsche,grocery_pos,353.06,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326243892,43.280956,-69.003587,1
2019-01-11 01:30:12,4587577161160601,fraud_Pfeffer and Sons,shopping_pos,846.52,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326245412,43.427383,-69.40929200000001,1
2019-01-11 02:05:31,4587577161160601,fraud_Lockman Ltd,grocery_pos,334.85,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326247531,44.09771,-70.421591,1
2019-01-11 02:46:55,2348245054386329,"fraud_Robel, Cummerata and Prosacco",gas_transport,8.18,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326250015,42.494263,-78.989471,1
2019-01-11 03:02:07,4587577161160601,fraud_Lemke-Gutmann,shopping_net,1008.39,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326250927,43.65373,-69.31846800000001,1
2019-01-11 03:25:13,4587577161160601,fraud_Cummerata-Jones,gas_transport,9.15,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326252313,43.20773,-69.566556,1
2019-01-11 07:19:29,571465035400,fraud_Torp-Lemke,misc_pos,40.07,M,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1326266369,43.731088,-108.133564,0
2019-01-11 07:42:28,2348245054386329,"fraud_Olson, Becker and Koch",gas_transport,11.48,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326267748,42.623706,-80.160534,1
2019-01-11 07:46:14,4587577161160601,fraud_McDermott-Rice,misc_pos,830.58,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326267974,43.751528,-68.67704300000001,1
2019-01-11 07:54:11,6011252220172077,fraud_Spinka-Welch,grocery_net,43.53,M,Alton,IA,42.9782,-96.0173,1700,"Engineer, land",1326268451,42.880342,-96.153439,0
2019-01-11 11:48:52,3501942333500073,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,47.58,F,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1326282532,33.559334,-111.587021,0
2019-01-11 13:46:10,4469777115158234880,"fraud_Becker, Harris and Harvey",personal_care,18.35,M,Methuen,MA,42.728,-71.181,47249,Market researcher,1326289570,42.432719,-71.777156,0
2019-01-11 13:54:06,6011652924285713,fraud_Stiedemann Inc,misc_pos,5.15,F,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1326290046,38.624647,-93.589631,0
2019-01-11 15:44:47,4587577161160601,fraud_Reilly and Sons,health_fitness,21.13,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326296687,43.826314,-70.183403,1
2019-01-11 17:36:06,3533800906065217,fraud_Bode-Rempel,kids_pets,1.28,F,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1326303366,40.384462,-97.758445,0
2019-01-11 18:44:42,3559723917628303,fraud_Fritsch LLC,travel,511.87,M,Ringwood,IL,42.4048,-88.3054,928,Outdoor activities/education manager,1326307482,41.651032,-87.561059,0
2019-01-11 19:20:52,4587577161160601,fraud_Jacobi Inc,health_fitness,19.51,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326309652,43.928975,-70.04507,1
2019-01-11 20:27:13,3598014571045296,fraud_Haag-Blanda,food_dining,46.35,F,Grimesland,NC,35.558,-77.2566,5903,Manufacturing systems engineer,1326313633,35.166649,-76.43275799999999,0
2019-01-11 22:06:47,583699482621,"fraud_Kihn, Brakus and Goyette",personal_care,9.54,F,Waupaca,WI,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1326319607,44.641799,-90.053577,0
2019-01-11 22:14:35,2348245054386329,"fraud_Zboncak, Rowe and Murazik",shopping_net,992.1,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326320075,42.628669,-80.041709,1
2019-01-11 23:04:38,2348245054386329,fraud_Hudson-Grady,shopping_pos,882.9,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326323078,41.430918,-79.057781,1
2019-01-11 23:19:13,4587577161160601,fraud_Erdman-Durgan,health_fitness,24.78,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326323953,45.047977,-69.949649,1
2019-01-11 23:55:48,2348245054386329,fraud_Terry-Huel,shopping_net,1001.51,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326326148,41.430031,-79.673705,1
2019-01-12 00:59:01,581686439828,"fraud_Zieme, Bode and Dooley",gas_transport,11.73,M,Cochranton,PA,41.5205,-80.0573,5507,Retail merchandiser,1326329941,41.947427000000005,-79.79626400000001,1
2019-01-12 01:46:26,4666314527820883145,fraud_Kutch LLC,gas_transport,7.04,M,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1326332786,40.287778,-98.570998,1
2019-01-12 01:53:53,2348245054386329,fraud_Schamberger-O'Keefe,grocery_pos,288.41,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326333233,42.72627,-79.387428,1
2019-01-12 02:11:24,2348245054386329,fraud_O'Keefe-Hudson,grocery_pos,298.99,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326334284,42.099894,-79.267718,1
2019-01-12 03:24:37,4587577161160601,fraud_Bauch-Raynor,grocery_pos,368.43,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326338677,45.027193,-69.57003399999999,1
2019-01-12 03:48:07,581686439828,fraud_Koepp-Witting,grocery_pos,328.68,M,Cochranton,PA,41.5205,-80.0573,5507,Retail merchandiser,1326340087,42.148618,-79.398595,1
2019-01-12 07:35:18,38797410705641,fraud_McDermott-Weimann,grocery_pos,303.58,M,Oak Hill,NY,42.4069,-74.1528,277,Glass blower/designer,1326353718,43.245743,-73.83564100000001,1
2019-01-12 08:02:22,3572976568630035,fraud_Parisian and Sons,gas_transport,60.11,M,Brainard,NE,41.1832,-96.9882,614,Associate Professor,1326355342,40.48144,-97.74143,0
2019-01-12 12:22:35,4658117080136,"fraud_Hoppe, Harris and Bednar",entertainment,7.18,M,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,1326370955,34.970407,-107.350115,0
2019-01-12 15:17:58,5388659976630693,fraud_Heller PLC,health_fitness,68.0,M,Seneca,WI,43.2064,-90.9405,153,Quantity surveyor,1326381478,42.250143,-91.473081,0
2019-01-12 15:36:46,4666314527820883145,fraud_Kihn Inc,shopping_pos,644.4,M,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1326382606,40.834742,-99.895337,1
2019-01-12 15:46:10,581686439828,fraud_Abernathy and Sons,food_dining,120.58,M,Cochranton,PA,41.5205,-80.0573,5507,Retail merchandiser,1326383170,42.470024,-80.126576,1
2019-01-12 17:24:45,3518669219150142,fraud_Spencer-Runolfsson,misc_pos,536.87,F,Milford,OH,39.1657,-84.23299999999999,31394,Hospital doctor,1326389085,38.424779,-84.414326,0
2019-01-12 19:53:59,581686439828,fraud_Boyer-Reichert,shopping_net,1081.35,M,Cochranton,PA,41.5205,-80.0573,5507,Retail merchandiser,1326398039,42.455406,-79.52164,1
2019-01-12 21:06:30,639046421587,fraud_Hilpert-Conroy,kids_pets,42.63,M,Leetsdale,PA,40.5662,-80.2099,1140,"Administrator, education",1326402390,39.943329,-81.056919,0
2019-01-12 22:02:44,2348245054386329,"fraud_Jones, Sawayn and Romaguera",misc_net,843.44,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326405764,42.665706,-80.06485699999999,1
2019-01-12 22:37:21,4587577161160601,"fraud_Lowe, Dietrich and Erdman",kids_pets,20.58,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326407841,44.513965,-69.755144,1
2019-01-12 22:44:05,581686439828,fraud_Fisher-Schowalter,shopping_net,776.7,M,Cochranton,PA,41.5205,-80.0573,5507,Retail merchandiser,1326408245,40.680209000000005,-79.099101,1
2019-01-12 22:48:13,2348245054386329,"fraud_Hayes, Marquardt and Dibbert",misc_net,728.36,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326408493,41.2617,-79.253511,1
2019-01-12 23:09:14,4666314527820883145,fraud_Kris-Weimann,misc_net,784.77,M,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1326409754,40.341318,-99.045651,1
2019-01-12 23:12:53,4587577161160601,"fraud_Cole, Hills and Jewess",home,264.35,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326409973,43.587502,-69.087141,1
2019-01-12 23:24:14,38797410705641,fraud_Kunze Inc,grocery_pos,278.32,M,Oak Hill,NY,42.4069,-74.1528,277,Glass blower/designer,1326410654,43.045176,-73.21257299999999,1
2019-01-12 23:32:25,2348245054386329,fraud_Bednar Group,misc_net,696.76,M,Harborcreek,PA,42.1767,-79.9416,2518,Event organiser,1326411145,42.280156,-79.500383,1
2019-01-12 23:44:24,4587577161160601,"fraud_Kutch, Steuber and Gerhold",food_dining,119.72,F,Nobleboro,ME,44.0943,-69.4828,1643,Financial trader,1326411864,44.98224,-70.24853,1
2019-01-12 23:51:28,38797410705641,"fraud_Lehner, Mosciski and King",misc_net,741.88,M,Oak Hill,NY,42.4069,-74.1528,277,Glass blower/designer,1326412288,42.342886,-73.446027,1
2019-01-12 23:57:00,4666314527820883145,"fraud_Kihn, Abernathy and Douglas",shopping_net,1116.8,M,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1326412620,41.192006,-99.230584,1
2019-01-13 00:14:26,4666314527820883145,fraud_Kiehn-Emmerich,grocery_pos,320.6,M,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1326413666,41.867565,-99.096279,1
2019-01-13 00:49:04,180031190491743,fraud_Hermann and Sons,shopping_pos,952.08,F,Mobile,AL,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326415744,30.803533,-88.14011500000001,1
2019-01-13 01:31:07,180031190491743,fraud_Gleason-Macejkovic,shopping_net,1060.34,F,Mobile,AL,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326418267,31.602312,-88.685518,1
2019-01-13 01:35:25,38797410705641,fraud_Koss and Sons,gas_transport,7.42,M,Oak Hill,NY,42.4069,-74.1528,277,Glass blower/designer,1326418525,41.422777,-74.859228,1
2019-01-13 01:59:04,4666314527820883145,"fraud_Osinski, Ledner and Leuschke",grocery_pos,276.8,M,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1326419944,41.700959000000005,-98.207349,1
2019-01-13 02:16:47,4666314527820883145,fraud_Vandervort-Funk,grocery_pos,336.2,M,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1326421007,41.965421,-98.334757,1
2019-01-13 02:49:06,38797410705641,fraud_Hudson-Ratke,grocery_pos,303.03,M,Oak Hill,NY,42.4069,-74.1528,277,Glass blower/designer,1326422946,41.514476,-74.971581,1
2019-01-13 06:14:41,377234009633447,fraud_Vandervort-Funk,grocery_pos,123.1,F,Shenandoah Junction,WV,39.3716,-77.8229,1925,Systems developer,1326435281,39.132477,-78.643107,0
2019-01-13 06:20:43,6597888193422452,fraud_Auer-West,shopping_net,19.09,M,Holliday,TX,33.6751,-98.6576,2317,Chief Technology Officer,1326435643,34.11981,-98.435146,0
2019-01-13 07:26:22,581686439828,fraud_Koepp-Witting,grocery_pos,308.84,M,Cochranton,PA,41.5205,-80.0573,5507,Retail merchandiser,1326439582,42.194299,-80.572425,1
2019-01-13 08:51:21,4538566639857,fraud_Doyle Ltd,grocery_pos,72.33,M,Fairview,NJ,40.817,-74.0,13835,"Programmer, multimedia",1326444681,40.533629,-74.241817,0
2019-01-13 09:25:31,3546674063249004,fraud_Bins-Rice,gas_transport,61.43,M,Aledo,TX,32.7004,-97.6039,13602,Optometrist,1326446731,31.773707,-98.390032,0
2019-01-13 11:00:04,213180742685905,fraud_Koepp-Parker,grocery_pos,135.23,F,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1326452404,41.142489000000005,-123.440105,0
2019-01-13 11:47:14,3506040590383211,"fraud_Rowe, Batz and Goodwin",grocery_pos,104.11,M,Alder,MT,45.1939,-112.0568,286,Chief of Staff,1326455234,44.466862,-111.720129,0
2019-01-13 13:29:15,4789911625179723,fraud_Schmidt and Sons,shopping_net,14.65,F,Moriches,NY,40.8095,-72.8229,3285,"Research officer, trade union",1326461355,41.407215,-73.808674,0
2019-01-13 13:32:07,180031190491743,fraud_Schaefer Ltd,kids_pets,19.19,F,Mobile,AL,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1326461527,30.917934,-88.582726,1
2019-01-13 14:13:07,3567697931646329,fraud_Hamill-D'Amore,health_fitness,34.96,M,Hudson,NY,42.247,-73.7552,17867,Travel agency manager,1326463987,41.871445,-73.984783,0
2019-01-13 15:22:32,3523898249167098,fraud_Botsford Ltd,shopping_pos,6.13,M,Bronx,NY,40.8798,-73.9067,1382480,"Therapist, drama",1326468152,40.816717,-74.415488,0
2019-01-13 17:01:46,581686439828,fraud_Volkman-Predovic,shopping_net,1033.78,M,Cochranton,PA,41.5205,-80.0573,5507,Retail merchandiser,1326474106,41.609588,-80.17312700000001,1
2019-01-13 17:02:11,349612764943496,fraud_Effertz LLC,entertainment,75.7,M,Big Creek,KY,37.1046,-83.5706,467,"Psychologist, forensic",1326474131,37.623371,-82.699515,0
2019-01-13 17:06:40,30234966027947,fraud_O'Connell-Ullrich,home,15.5,M,New Holstein,WI,43.9446,-88.0911,5196,Child psychotherapist,1326474400,44.403366,-88.855,0
2019-01-13 20:30:20,3550554389581384,fraud_Torphy-Goyette,shopping_pos,142.34,M,Hampton,FL,29.8575,-82.1483,2060,Oncologist,1326486620,30.85071,-81.936212,0
2019-01-13 21:04:10,213120463918358,fraud_Cormier LLC,health_fitness,29.12,M,Spearsville,LA,32.955,-92.587,1758,"Psychologist, forensic",1326488650,32.601888,-92.094234,0
2019-01-13 21:10:28,3536918668124647,fraud_Terry-Huel,shopping_net,994.92,F,San Jose,CA,37.3304,-121.7913,973849,Science writer,1326489028,38.075623,-122.14827,1
